date,revenue,age_groups,180dayma,30dayma,7dayma,Prev30
2018-08-29,1632.0000,Babies,2691.62800000,2691.62800000,2130.57142857,
2018-08-30,1224.0000,Babies,2644.28516129,2727.09500000,1947.14285714,159.99000000
2018-08-31,1940.0000,Babies,2622.27625000,2741.76466667,1935.57142857,829.95000000
2018-09-01,1632.0000,Babies,2592.26787879,2734.83466667,1992.42857143,1166.60000000
2018-09-02,2111.0000,Babies,2578.11294118,2779.86933333,1934.71428571,1064.94000000
2018-09-03,2219.0000,Babies,2567.85257143,2789.03933333,1890.71428571,1240.73200000
2018-09-04,3493.0000,Babies,2593.55111111,2836.80966667,2035.85714286,1377.25833333
2018-09-05,2806.0000,Babies,2599.29297297,2874.87933333,2203.57142857,1418.20857143
2018-09-06,2906.0000,Babies,2607.36421053,2896.28333333,2443.85714286,1523.91750000
2018-09-07,1682.0000,Babies,2583.63692308,2881.68700000,2407.00000000,1590.13666667
2018-09-08,3085.0000,Babies,2596.17100000,2893.35900000,2614.57142857,1704.60700000
2018-09-09,4946.0000,Babies,2653.48390244,2989.56266667,3019.57142857,1736.90545455
2018-09-10,2956.0000,Babies,2660.68666667,3070.09700000,3124.85714286,1637.16083333
2018-09-11,2577.0000,Babies,2658.74046512,3096.00000000,2994.00000000,1649.68000000
2018-09-12,3016.0000,Babies,2666.86000000,3113.87133333,3024.00000000,1708.97857143
2018-09-13,637.0000,Babies,2621.75200000,3075.77466667,2699.85714286,1713.70666667
2018-09-14,2269.0000,Babies,2614.08347826,2814.36100000,2783.71428571,2238.56312500
2018-09-15,1124.0000,Babies,2582.37957447,2427.32000000,2503.57142857,2856.01411765
2018-09-16,2279.0000,Babies,2576.05916667,2212.80000000,2122.57142857,3181.49111111
2018-09-17,2806.0000,Babies,2580.75183673,2256.23333333,2101.14285714,3093.14947368
2018-09-18,1861.0000,Babies,2566.35680000,2257.90000000,1998.85714286,3029.04200000
2018-09-19,2727.0000,Babies,2569.50666667,2268.86666667,1957.57142857,2998.99238095
2018-09-20,3156.0000,Babies,2580.78538462,2345.20000000,2317.42857143,2902.03818182
2018-09-21,3085.0000,Babies,2590.29886792,2381.70000000,2434.00000000,2862.38434783
2018-09-22,1642.0000,Babies,2572.73777778,2352.83333333,2508.00000000,2847.61833333
2018-09-23,2569.0000,Babies,2572.66981818,2371.10000000,2549.42857143,2814.55360000
2018-09-24,2283.0000,Babies,2567.49714286,2406.06666667,2474.71428571,2753.76307692
2018-09-25,1842.0000,Babies,2554.76912281,2383.63333333,2472.00000000,2744.92000000
2018-09-26,2577.0000,Babies,2555.15241379,2385.30000000,2450.57142857,2737.13714286
2018-09-27,2308.0000,Babies,2550.96338983,2379.66666667,2329.42857143,2728.16689655
2018-09-28,1174.0000,Babies,2528.01400000,2364.40000000,2056.42857143,2691.62800000
2018-09-29,945.0000,Babies,2502.06295082,2355.10000000,1956.85714286,2727.09500000
2018-09-30,3422.0000,Babies,2516.90064516,2404.50000000,2078.71428571,2741.76466667
2018-10-01,4588.0000,Babies,2549.77523810,2503.03333333,2408.00000000,2734.83466667
2018-10-02,2627.0000,Babies,2550.98187500,2520.23333333,2520.14285714,2779.86933333
2018-10-03,3522.0000,Babies,2565.92061538,2563.66666667,2655.14285714,2789.03933333
2018-10-04,3780.0000,Babies,2584.31575758,2573.23333333,2865.42857143,2836.80966667
2018-10-05,1940.0000,Babies,2574.69910448,2544.36666667,2974.85714286,2874.87933333
2018-10-06,3844.1000,Babies,2593.36676471,2575.63666667,3389.01428571,2896.28333333
2018-10-07,1990.0000,Babies,2584.62231884,2585.90333333,3184.44285714,2881.68700000
2018-10-08,5533.0000,Babies,2626.74200000,2667.50333333,3319.44285714,2893.35900000
2018-10-09,3324.0000,Babies,2636.56253521,2613.43666667,3419.01428571,2989.56266667
2018-10-10,3407.0000,Babies,2647.26305556,2628.47000000,3402.58571429,3070.09700000
2018-10-11,3882.0000,Babies,2664.17726027,2671.97000000,3417.15714286,3096.00000000
2018-10-12,6403.0000,Babies,2714.70189189,2784.87000000,4054.72857143,3113.87133333
2018-10-13,4247.0000,Babies,2735.13253333,2905.20333333,4112.28571429,3075.77466667
2018-10-14,4841.0000,Babies,2762.84131579,2990.93666667,4519.57142857,2814.36100000
2018-10-15,5013.0000,Babies,2792.06415584,3120.57000000,4445.28571429,2427.32000000
2018-10-16,4946.0000,Babies,2819.67871795,3209.47000000,4677.00000000,2212.80000000
2018-10-17,5312.0000,Babies,2851.22708861,3293.00333333,4949.14285714,2256.23333333
2018-10-18,3922.0000,Babies,2864.61175000,3361.70333333,4954.85714286,2257.90000000
2018-10-19,2348.0000,Babies,2858.23382716,3349.07000000,4375.57142857,2268.86666667
2018-10-20,1632.0000,Babies,2843.27975610,3298.27000000,4002.00000000,2345.20000000
2018-10-21,2935.0000,Babies,2844.38481928,3293.27000000,3729.71428571,2381.70000000
2018-10-22,4538.0000,Babies,2864.54690476,3389.80333333,3661.85714286,2352.83333333
2018-10-23,3392.0000,Babies,2870.75223529,3417.23666667,3439.85714286,2371.10000000
2018-10-24,2498.0000,Babies,2866.41790698,3424.40333333,3037.85714286,2406.06666667
2018-10-25,3303.0000,Babies,2871.43609195,3473.10333333,2949.42857143,2383.63333333
2018-10-26,2968.0000,Babies,2872.53340909,3486.13666667,3038.00000000,2385.30000000
2018-10-27,3135.0000,Babies,2875.48247191,3513.70333333,3252.71428571,2379.66666667
2018-10-28,2608.0000,Babies,2872.51044444,3561.50333333,3206.00000000,2364.40000000
2018-10-29,5125.0000,Babies,2897.26307692,3700.83666667,3289.85714286,2355.10000000
2018-10-30,3811.0000,Babies,2907.19500000,3713.80333333,3349.71428571,2404.50000000
2018-10-31,916.0000,Babies,2885.78430108,3591.40333333,3123.71428571,2503.03333333
2018-11-01,3772.0000,Babies,2895.21212766,3629.57000000,3190.71428571,2520.23333333
2018-11-02,4090.0000,Babies,2907.78884211,3648.50333333,3351.00000000,2563.66666667
2018-11-03,3772.0000,Babies,2916.79104167,3648.23666667,3442.00000000,2573.23333333
2018-11-04,2965.0000,Babies,2917.28804124,3682.40333333,3493.00000000,2544.36666667
2018-11-05,4975.0000,Babies,2938.28510204,3720.10000000,3471.57142857,2575.63666667
2018-11-06,3946.0000,Babies,2948.46404040,3785.30000000,3490.85714286,2585.90333333
2018-11-07,5004.0000,Babies,2969.01940000,3767.66666667,4074.85714286,2667.50333333
2018-11-08,6278.0000,Babies,3001.78158416,3866.13333333,4432.85714286,2613.43666667
2018-11-09,3214.0000,Babies,3003.86215686,3859.70000000,4307.71428571,2628.47000000
2018-11-10,3464.0000,Babies,3008.32951456,3845.76666667,4263.71428571,2671.97000000
2018-11-11,5333.0000,Babies,3030.68211538,3810.10000000,4602.00000000,2784.87000000
2018-11-12,7327.0000,Babies,3071.59942857,3912.76666667,4938.00000000,2905.20333333
2018-11-13,5830.0000,Babies,3097.62207547,3945.73333333,5207.14285714,2990.93666667
2018-11-14,7194.0000,Babies,3135.90598131,4018.43333333,5520.00000000,3120.57000000
2018-11-15,6805.0000,Babies,3169.87907407,4080.40000000,5595.28571429,3209.47000000
2018-11-16,6478.0000,Babies,3200.22880734,4119.26666667,6061.57142857,3293.00333333
2018-11-17,3984.0000,Babies,3207.35400000,4121.33333333,6135.85714286,3361.70333333
2018-11-18,5070.0000,Babies,3224.13459459,4212.06666667,6098.28571429,3349.07000000
2018-11-19,3011.0000,Babies,3222.23160714,4258.03333333,5481.71428571,3298.27000000
2018-11-20,4159.0000,Babies,3230.52159292,4298.83333333,5243.00000000,3293.27000000
2018-11-21,2269.0000,Babies,3222.08719298,4223.20000000,4539.42857143,3389.80333333
2018-11-22,1582.0000,Babies,3207.82556522,4162.86666667,3793.28571429,3417.23666667
2018-11-23,4688.0000,Babies,3220.58568966,4235.86666667,3537.57142857,3424.40333333
2018-11-24,4920.0000,Babies,3235.11059829,4289.76666667,3671.28571429,3473.10333333
2018-11-25,5254.0000,Babies,3252.21983051,4365.96666667,3697.57142857,3486.13666667
2018-11-26,7747.0000,Babies,3289.99109244,4519.70000000,4374.14285714,3513.70333333
2018-11-27,5079.0000,Babies,3304.89950000,4602.06666667,4505.57142857,3561.50333333
2018-11-28,4646.0000,Babies,3315.98297521,4586.10000000,4845.14285714,3700.83666667
2018-11-29,6270.0000,Babies,3340.19622951,4668.06666667,5514.85714286,3713.80333333
2018-11-30,4925.0000,Babies,3353.08081301,4801.70000000,5548.71428571,3591.40333333
2018-12-01,4169.0000,Babies,3359.66080645,4814.93333333,5441.42857143,3629.57000000
2018-12-02,5354.0000,Babies,3375.61552000,4857.06666667,5455.71428571,3648.50333333
2018-12-03,7193.0000,Babies,3405.91222222,4971.10000000,5376.57142857,3648.23666667
2018-12-04,5645.0000,Babies,3423.54283465,5060.43333333,5457.42857143,3682.40333333
2018-12-05,5104.0000,Babies,3436.67140625,5064.73333333,5522.85714286,3720.10000000
2018-12-06,6041.0000,Babies,3456.86000000,5134.56666667,5490.14285714,3785.30000000
2018-12-07,5283.0000,Babies,3470.90723077,5143.86666667,5541.28571429,3767.66666667
2018-12-08,4788.0000,Babies,3480.96137405,5094.20000000,5629.71428571,3866.13333333
2018-12-09,6543.0000,Babies,3504.15863636,5205.16666667,5799.57142857,3859.70000000
2018-12-10,5720.0000,Babies,3520.81909774,5280.36666667,5589.14285714,3845.76666667
2018-12-11,4305.0000,Babies,3526.67119403,5246.10000000,5397.71428571,3810.10000000
2018-12-12,5462.0000,Babies,3541.00696296,5183.93333333,5448.85714286,3912.76666667
2018-12-13,5070.0000,Babies,3552.24955882,5158.60000000,5310.14285714,3945.73333333
2018-12-14,5085.0000,Babies,3563.43751825,5088.30000000,5281.85714286,4018.43333333
2018-12-15,4538.0000,Babies,3570.49956522,5012.73333333,5246.14285714,4080.40000000
2018-12-16,4409.0000,Babies,3576.53194245,4943.76666667,4941.28571429,4119.26666667
2018-12-17,5583.0000,Babies,3590.86385714,4997.06666667,4921.71428571,4121.33333333
2018-12-18,4340.0000,Babies,3596.17687943,4972.73333333,4926.71428571,4212.06666667
2018-12-19,4717.0000,Babies,3604.07000000,5029.60000000,4820.28571429,4258.03333333
2018-12-20,5275.0000,Babies,3615.75482517,5066.80000000,4849.57142857,4298.83333333
2018-12-21,3493.0000,Babies,3614.90236111,5107.60000000,4622.14285714,4223.20000000
2018-12-22,5433.0000,Babies,3627.44096552,5235.96666667,4750.00000000,4162.86666667
2018-12-23,3324.0000,Babies,3625.36260274,5190.50000000,4595.00000000,4235.86666667
2018-12-24,2069.0000,Babies,3614.77510204,5095.46666667,4093.00000000,4289.76666667
2018-12-25,2973.0000,Babies,3610.43878378,5019.43333333,3897.71428571,4365.96666667
2018-12-26,8266.0000,Babies,3641.68416107,5036.73333333,4404.71428571,4519.70000000
2018-12-27,7980.0000,Babies,3670.60626667,5133.43333333,4791.14285714,4602.06666667
2018-12-28,8189.0000,Babies,3700.52940397,5251.53333333,5462.00000000,4586.10000000
2018-12-29,5495.0000,Babies,3712.33513158,5225.70000000,5470.85714286,4668.06666667
2018-12-30,10007.0000,Babies,3753.47673203,5395.10000000,6425.57142857,4801.70000000
2018-12-31,5428.0000,Babies,3764.35025974,5437.06666667,6905.42857143,4814.93333333
2019-01-01,10179.0000,Babies,3805.73509677,5597.90000000,7934.85714286,4857.06666667
2019-01-02,12840.0000,Babies,3863.64705128,5786.13333333,8588.28571429,4971.10000000
2019-01-03,9952.0000,Babies,3902.42636943,5929.70000000,8870.00000000,5060.43333333
2019-01-04,13009.0000,Babies,3960.06291139,6193.20000000,9558.57142857,5064.73333333
2019-01-05,9344.0000,Babies,3993.92415094,6303.30000000,10108.42857143,5134.56666667
2019-01-06,11425.0000,Babies,4040.36837500,6508.03333333,10311.00000000,5143.86666667
2019-01-07,10513.0000,Babies,4080.57105590,6698.86666667,11037.42857143,5094.20000000
2019-01-08,8528.0000,Babies,4108.02432099,6765.03333333,10801.57142857,5205.16666667
2019-01-09,8618.0000,Babies,4135.69288344,6861.63333333,10198.42857143,5280.36666667
2019-01-10,7057.0000,Babies,4153.50573171,6953.36666667,9784.85714286,5246.10000000
2019-01-11,6710.0000,Babies,4168.99963636,6994.96666667,8885.00000000,5183.93333333
2019-01-12,5133.0000,Babies,4174.80686747,6997.06666667,8283.42857143,5158.60000000
2019-01-13,6862.0000,Babies,4190.89784431,7056.30000000,7631.57142857,5088.30000000
2019-01-14,8398.0000,Babies,4215.94011905,7184.96666667,7329.42857143,5012.73333333
2019-01-15,8606.0000,Babies,4241.91680473,7324.86666667,7340.57142857,4943.76666667
2019-01-16,8819.0000,Babies,4268.84082353,7432.73333333,7369.28571429,4997.06666667
2019-01-17,6492.0000,Babies,4281.84175439,7504.46666667,7288.57142857,4972.73333333
2019-01-18,7633.0000,Babies,4301.32523256,7601.66666667,7420.42857143,5029.60000000
2019-01-19,7407.0000,Babies,4319.27710983,7672.73333333,7745.28571429,5066.80000000
2019-01-20,8076.0000,Babies,4340.86747126,7825.50000000,7918.71428571,5107.60000000
2019-01-21,7378.0000,Babies,4358.22251429,7890.33333333,7773.00000000,5235.96666667
2019-01-22,9862.0000,Babies,4389.49397727,8108.26666667,7952.42857143,5190.50000000
2019-01-23,7254.0000,Babies,4405.67762712,8281.10000000,7728.85714286,5095.46666667
2019-01-24,9672.0000,Babies,4435.26370787,8504.40000000,8183.14285714,5019.43333333
2019-01-25,6936.0000,Babies,4449.23430168,8460.06666667,8083.57142857,5036.73333333
2019-01-26,9448.0000,Babies,4477.00522222,8509.00000000,8375.14285714,5133.43333333
2019-01-27,7411.0000,Babies,4517.28861111,8483.06666667,8280.14285714,5251.53333333
2019-01-28,11553.0000,Babies,4573.13911111,8685.00000000,8876.57142857,5225.70000000
2019-01-29,10441.0000,Babies,4620.92300000,8699.46666667,8959.28571429,5395.10000000
2019-01-30,10213.0000,Babies,4673.43988889,8858.96666667,9382.00000000,5437.06666667
2019-01-31,10210.0000,Babies,4719.36266667,8860.00000000,9458.85714286,5597.90000000
2019-02-01,7044.0000,Babies,4747.05216667,8666.80000000,9474.28571429,5786.13333333
2019-02-02,6087.0000,Babies,4771.62488889,8537.96666667,8994.14285714,5929.70000000
2019-02-03,9809.0000,Babies,4813.54222222,8431.30000000,9336.71428571,6193.20000000
2019-02-04,9742.0000,Babies,4855.88727778,8444.56666667,9078.00000000,6303.30000000
2019-02-05,8019.0000,Babies,4885.24372222,8331.03333333,8732.00000000,6508.03333333
2019-02-06,7931.0000,Babies,4917.86100000,8244.96666667,8406.00000000,6698.86666667
2019-02-07,9265.0000,Babies,4966.33338889,8269.53333333,8271.00000000,6765.03333333
2019-02-08,7993.0000,Babies,5000.73944444,8248.70000000,8406.57142857,6861.63333333
2019-02-09,7523.0000,Babies,5028.75688889,8264.23333333,8611.71428571,6953.36666667
2019-02-10,6041.0000,Babies,5052.42966667,8241.93333333,8073.42857143,6994.96666667
2019-02-11,10272.0000,Babies,5053.32183333,8413.23333333,8149.14285714,6997.06666667
2019-02-12,11162.0000,Babies,5044.58166667,8556.56666667,8598.14285714,7056.30000000
2019-02-13,8628.0000,Babies,5044.10055556,8564.23333333,8697.71428571,7184.96666667
2019-02-14,4598.0000,Babies,5061.29500000,8430.63333333,8031.00000000,7324.86666667
2019-02-15,7144.0000,Babies,5090.92277778,8374.80000000,7909.71428571,7432.73333333
2019-02-16,8747.0000,Babies,5126.19500000,8449.96666667,8084.57142857,7504.46666667
2019-02-17,8950.0000,Babies,5171.10611111,8493.86666667,8500.14285714,7601.66666667
2019-02-18,12092.0000,Babies,5227.22833333,8650.03333333,8760.14285714,7672.73333333
2019-02-19,9821.0000,Babies,5267.85611111,8708.20000000,8568.57142857,7825.50000000
2019-02-20,8876.0000,Babies,5305.93944444,8758.13333333,8604.00000000,7890.33333333
2019-02-21,6929.0000,Babies,5337.57833333,8660.36666667,8937.00000000,8108.26666667
2019-02-22,7685.0000,Babies,5366.30055556,8674.73333333,9014.28571429,8281.10000000
2019-02-23,6467.0000,Babies,5388.18944444,8567.90000000,8688.57142857,8504.40000000
2019-02-24,6467.0000,Babies,5410.35611111,8552.26666667,8333.85714286,8460.06666667
2019-02-25,11732.0000,Babies,5466.46722222,8628.40000000,8282.42857143,8509.00000000
2019-02-26,10745.0000,Babies,5519.36166667,8739.53333333,8414.42857143,8483.06666667
2019-02-27,9234.0000,Babies,5559.88388889,8662.23333333,8465.57142857,8685.00000000
2019-02-28,10133.0000,Babies,5607.11166667,8651.96666667,8923.28571429,8699.46666667
2019-03-01,6636.0000,Babies,5632.25055556,8532.73333333,8773.42857143,8858.96666667
2019-03-02,7202.0000,Babies,5659.93388889,8432.46666667,8878.42857143,8860.00000000
2019-03-03,9447.0000,Babies,5693.01166667,8512.56666667,9304.14285714,8666.80000000
2019-03-04,10854.0000,Babies,5737.72277778,8671.46666667,9178.71428571,8537.96666667
2019-03-05,7977.0000,Babies,5765.89500000,8610.40000000,8783.28571429,8431.30000000
2019-03-06,9613.0000,Babies,5809.95611111,8606.10000000,8837.42857143,8444.56666667
2019-03-07,10579.0000,Babies,5851.58944444,8691.43333333,8901.14285714,8331.03333333
2019-03-08,10000.0000,Babies,5879.66722222,8760.40000000,9381.71428571,8244.96666667
2019-03-09,8043.0000,Babies,5907.92833333,8719.66666667,9501.85714286,8269.53333333
2019-03-10,12086.0000,Babies,5960.75611111,8856.10000000,9878.85714286,8248.70000000
2019-03-11,11041.0000,Babies,6005.33944444,8973.36666667,9905.57142857,8264.23333333
2019-03-12,11045.0000,Babies,6063.16166667,9140.16666667,10343.85714286,8241.93333333
2019-03-13,14764.0000,Babies,6132.57833333,9289.90000000,11079.71428571,8413.23333333
2019-03-14,10250.0000,Babies,6183.27833333,9259.50000000,11032.71428571,8556.56666667
2019-03-15,13010.0000,Babies,6242.89500000,9405.56666667,11462.71428571,8564.23333333
2019-03-16,8306.0000,Babies,6273.45055556,9529.16666667,11500.28571429,8430.63333333
2019-03-17,11765.0000,Babies,6328.47277778,9683.20000000,11454.42857143,8374.80000000
2019-03-18,11283.0000,Babies,6376.00611111,9767.73333333,11489.00000000,8449.96666667
2019-03-19,14854.0000,Babies,6440.99500000,9964.53333333,12033.14285714,8493.86666667
2019-03-20,10965.0000,Babies,6484.77277778,9926.96666667,11490.42857143,8650.03333333
2019-03-21,13972.0000,Babies,6553.27277778,10065.33333333,12022.14285714,8708.20000000
2019-03-22,9330.0000,Babies,6590.83388889,10080.46666667,11496.42857143,8758.13333333
2019-03-23,9092.0000,Babies,6628.66166667,10152.56666667,11608.71428571,8660.36666667
2019-03-24,12352.0000,Babies,6687.05055556,10308.13333333,11692.57142857,8674.73333333
2019-03-25,11840.0000,Babies,6738.51166667,10487.23333333,11772.14285714,8567.90000000
2019-03-26,13238.0000,Babies,6799.23388889,10712.93333333,11541.28571429,8552.26666667
2019-03-27,10300.0000,Babies,6849.93388889,10665.20000000,11446.28571429,8628.40000000
2019-03-28,8676.0000,Babies,6892.88388889,10596.23333333,10689.71428571,8739.53333333
2019-03-29,11045.0000,Babies,6935.23388889,10656.60000000,10934.71428571,8662.23333333
2019-03-30,8518.0000,Babies,6957.06722222,10602.76666667,10852.71428571,8651.96666667
2019-03-31,10903.0000,Babies,7003.04500000,10745.00000000,10645.71428571,8532.73333333
2019-04-01,11890.0000,Babies,7049.53388889,10901.26666667,10652.85714286,8432.46666667
2019-04-02,11016.0000,Babies,7089.73388889,10953.56666667,10335.42857143,8512.56666667
2019-04-03,8368.0000,Babies,7125.44500000,10870.70000000,10059.42857143,8671.46666667
2019-04-04,8468.0000,Babies,7151.13333333,10887.06666667,10029.71428571,8610.40000000
2019-04-05,13272.0000,Babies,7213.81111111,11009.03333333,10347.85714286,8606.10000000
2019-04-06,7323.0000,Babies,7223.75555556,10900.50000000,10177.14285714,8691.43333333
2019-04-07,12061.0000,Babies,7272.29444444,10969.20000000,10342.57142857,8760.40000000
2019-04-08,11882.0000,Babies,7319.37777778,11097.16666667,10341.42857143,8719.66666667
2019-04-09,11832.0000,Babies,7363.54444444,11088.70000000,10458.00000000,8856.10000000
2019-04-10,10729.0000,Babies,7387.57777778,11078.30000000,10795.28571429,8973.36666667
2019-04-11,12556.0000,Babies,7433.73888889,11128.66666667,11379.28571429,9140.16666667
2019-04-12,13235.0000,Babies,7480.37222222,11077.70000000,11374.00000000,9289.90000000
2019-04-13,9213.0000,Babies,7503.70555556,11043.13333333,11644.00000000,9259.50000000
2019-04-14,6378.0000,Babies,7511.66111111,10822.06666667,10832.14285714,9405.56666667
2019-04-15,11016.0000,Babies,7543.35000000,10912.40000000,10708.42857143,9529.16666667
2019-04-16,11703.0000,Babies,7586.57777778,10910.33333333,10690.00000000,9683.20000000
2019-04-17,7502.0000,Babies,7615.21111111,10784.30000000,10229.00000000,9767.73333333
2019-04-18,11532.0000,Babies,7670.21111111,10673.56666667,10082.71428571,9964.53333333
2019-04-19,12606.0000,Babies,7723.93888889,10728.26666667,9992.85714286,9926.96666667
2019-04-20,7323.0000,Babies,7739.41111111,10506.63333333,9722.85714286,10065.33333333
2019-04-21,7265.0000,Babies,7760.92777778,10437.80000000,9849.57142857,10080.46666667
2019-04-22,14130.0000,Babies,7825.55000000,10605.73333333,10294.42857143,10152.56666667
2019-04-23,12427.0000,Babies,7876.23888889,10608.23333333,10397.85714286,10308.13333333
2019-04-24,13006.0000,Babies,7932.00555556,10647.10000000,11184.14285714,10487.23333333
2019-04-25,9971.0000,Babies,7969.98333333,10538.20000000,10961.14285714,10712.93333333
2019-04-26,7394.0000,Babies,7996.57222222,10441.33333333,10216.57142857,10665.20000000
2019-04-27,8618.0000,Babies,8015.97777778,10439.40000000,10401.57142857,10596.23333333
2019-04-28,12727.0000,Babies,8065.51111111,10495.46666667,11181.85714286,10656.60000000
2019-04-29,20021.0000,Babies,8171.65000000,10878.90000000,12023.42857143,10602.76666667
2019-04-30,13780.0000,Babies,8227.25000000,10974.80000000,12216.71428571,10745.00000000
2019-05-01,14031.0000,Babies,8282.47777778,11046.16666667,12363.14285714,10901.26666667
2019-05-02,10008.0000,Babies,8317.12222222,11012.56666667,12368.42857143,10953.56666667
2019-05-03,8755.0000,Babies,8349.28888889,11025.46666667,12562.85714286,10870.70000000
2019-05-04,9868.0000,Babies,8376.47222222,11072.13333333,12741.42857143,10887.06666667
2019-05-05,10965.0000,Babies,8415.46666667,10995.23333333,12489.71428571,11009.03333333
2019-05-06,16078.0000,Babies,8476.98888889,11287.06666667,11926.42857143,10900.50000000
2019-05-07,13370.0000,Babies,8516.38888889,11330.70000000,11867.85714286,10969.20000000
2019-05-08,13728.0000,Babies,8574.80000000,11392.23333333,11824.57142857,11097.16666667
2019-05-09,14156.0000,Babies,8634.20000000,11469.70000000,12417.14285714,11088.70000000
2019-05-10,10296.0000,Babies,8661.77222222,11455.26666667,12637.28571429,11078.30000000
2019-05-11,9907.0000,Babies,8676.10555556,11366.96666667,12642.85714286,11128.66666667
2019-05-12,9899.0000,Babies,8698.71111111,11255.76666667,12490.57142857,11077.70000000
2019-05-13,17199.0000,Babies,8754.29444444,11521.96666667,12650.71428571,11043.13333333
2019-05-14,11362.0000,Babies,8779.61111111,11688.10000000,12363.85714286,10822.06666667
2019-05-15,11191.0000,Babies,8805.79444444,11693.93333333,12001.42857143,10912.40000000
2019-05-16,11160.0000,Babies,8845.66111111,11675.83333333,11573.42857143,10910.33333333
2019-05-17,9362.0000,Babies,8869.50555556,11737.83333333,11440.00000000,10784.30000000
2019-05-18,6973.0000,Babies,8891.51666667,11585.86666667,11020.85714286,10673.56666667
2019-05-19,10366.0000,Babies,8926.00000000,11511.20000000,11087.57142857,10728.26666667
2019-05-20,14981.0000,Babies,8996.62222222,11766.46666667,10770.71428571,10506.63333333
2019-05-21,17191.0000,Babies,9083.33888889,12097.33333333,11603.42857143,10437.80000000
2019-05-22,11658.0000,Babies,9122.06111111,12014.93333333,11670.14285714,10605.73333333
2019-05-23,11549.0000,Babies,9158.88888889,11985.66666667,11725.71428571,10608.23333333
2019-05-24,9837.0000,Babies,9184.35000000,11880.03333333,11793.57142857,10647.10000000
2019-05-25,7580.0000,Babies,9183.42222222,11800.33333333,11880.28571429,10538.20000000
2019-05-26,8763.0000,Babies,9203.88888889,11845.96666667,11651.28571429,10441.33333333
2019-05-27,10934.0000,Babies,9238.82222222,11923.16666667,11073.14285714,10439.40000000
2019-05-28,15043.0000,Babies,9287.56111111,12000.36666667,10766.28571429,10495.46666667
2019-05-29,11401.0000,Babies,9323.53888889,11713.03333333,10729.57142857,10878.90000000
2019-05-30,10732.0000,Babies,9360.00000000,11611.43333333,10612.85714286,10974.80000000
2019-05-31,11736.0000,Babies,9395.45555556,11534.93333333,10884.14285714,11046.16666667
2019-06-01,7471.0000,Babies,9397.00000000,11450.36666667,10868.57142857,11012.56666667
2019-06-02,8226.0000,Babies,9411.33888889,11432.73333333,10791.85714286,11025.46666667
2019-06-03,17907.0000,Babies,9482.46666667,11700.70000000,11788.00000000,11072.13333333
2019-06-04,16327.0000,Babies,9539.61111111,11879.43333333,11971.42857143,10995.23333333
2019-06-05,11868.0000,Babies,9576.19444444,11739.10000000,12038.14285714,11287.06666667
2019-06-06,11868.0000,Babies,9615.52777778,11689.03333333,12200.42857143,11330.70000000
2019-06-07,8833.0000,Babies,9628.25000000,11525.86666667,11785.71428571,11392.23333333
2019-06-08,10047.0000,Babies,9652.28888889,11388.90000000,12153.71428571,11469.70000000
2019-06-09,14693.0000,Babies,9710.00000000,11535.46666667,13077.57142857,11455.26666667
2019-06-10,15292.0000,Babies,9764.61111111,11714.96666667,12704.00000000,11366.96666667
2019-06-11,11619.0000,Babies,9800.99444444,11772.30000000,12031.42857143,11255.76666667
2019-06-12,10156.0000,Babies,9829.16666667,11537.53333333,11786.85714286,11521.96666667
2019-06-13,12148.0000,Babies,9871.44444444,11563.73333333,11826.85714286,11688.10000000
2019-06-14,9191.0000,Babies,9898.01111111,11497.06666667,11878.00000000,11693.93333333
2019-06-15,9331.0000,Babies,9918.83333333,11436.10000000,11775.71428571,11675.83333333
2019-06-16,9004.0000,Babies,9944.74444444,11424.16666667,10963.00000000,11737.83333333
2019-06-17,14156.0000,Babies,9997.18333333,11663.60000000,10800.71428571,11585.86666667
2019-06-18,12693.0000,Babies,10038.39444444,11741.16666667,10954.14285714,11511.20000000
2019-06-19,13238.0000,Babies,10092.53333333,11683.06666667,11394.42857143,11766.46666667
2019-06-20,11378.0000,Babies,10125.56111111,11489.30000000,11284.42857143,12097.33333333
2019-06-21,13020.0000,Babies,10179.42777778,11534.70000000,11831.42857143,12014.93333333
2019-06-22,10763.0000,Babies,10227.72777778,11508.50000000,12036.00000000,11985.66666667
2019-06-23,10405.0000,Babies,10269.01666667,11527.43333333,12236.14285714,11880.03333333
2019-06-24,16561.0000,Babies,10315.10000000,11826.80000000,12579.71428571,11800.33333333
2019-06-25,12086.0000,Babies,10337.91111111,11937.56666667,12493.00000000,11845.96666667
2019-06-26,11300.0000,Babies,10355.19444444,11949.76666667,12216.14285714,11923.16666667
2019-06-27,9907.0000,Babies,10379.70555556,11778.56666667,12006.00000000,12000.36666667
2019-06-28,15160.0000,Babies,10408.33333333,11903.86666667,12311.71428571,11713.03333333
2019-06-29,8911.0000,Babies,10427.68333333,11843.16666667,12047.14285714,11611.43333333
2019-06-30,10584.0000,Babies,10429.93333333,11804.76666667,12072.71428571,11534.93333333
2019-07-01,13588.0000,Babies,10434.08888889,12008.66666667,11648.00000000,11450.36666667
2019-07-02,14701.0000,Babies,10460.47222222,12224.50000000,12021.57142857,11432.73333333
2019-07-03,10016.0000,Babies,10443.84444444,11961.46666667,11838.14285714,11700.70000000
2019-07-04,7510.0000,Babies,10433.65555556,11667.56666667,11495.71428571,11879.43333333
